currencyrateid,currencyratedate,fromcurrencycode,tocurrencycode,averagerate,endofdayrate,modifieddate
7265,2024-02-15,USD,VEB,726.72,726.7599,2024-02-15 00:00:00.000
7266,2024-02-16,USD,ARS,0.9998,0.9998,2024-02-16 00:00:00.000
7267,2024-02-16,USD,AUD,1.9241,1.9238,2024-02-16 00:00:00.000
7268,2024-02-16,USD,BRL,2.4893,2.482,2024-02-16 00:00:00.000
7269,2024-02-16,USD,CAD,1.5347,1.5341,2024-02-16 00:00:00.000
7270,2024-02-16,USD,CNY,8.2775,8.2775,2024-02-16 00:00:00.000
7271,2024-02-16,USD,EUR,1.1315,1.131,2024-02-16 00:00:00.000
7272,2024-02-16,USD,GBP,0.6982,0.6975,2024-02-16 00:00:00.000
7273,2024-02-16,USD,JPY,123.691,123.6119,2024-02-16 00:00:00.000
7274,2024-02-16,USD,MXN,9.1902,9.1869,2024-02-16 00:00:00.000
7275,2024-02-16,USD,SAR,3.7505,3.7494,2024-02-16 00:00:00.000
7276,2024-02-16,USD,VEB,727.72,727.69,2024-02-16 00:00:00.000
7277,2024-02-17,USD,ARS,0.9988,0.9988,2024-02-17 00:00:00.000
7278,2024-02-17,USD,AUD,1.9366,1.9367,2024-02-17 00:00:00.000
7279,2024-02-17,USD,BRL,2.5049,2.5099,2024-02-17 00:00:00.000
7280,2024-02-17,USD,CAD,1.5301,1.5374,2024-02-17 00:00:00.000
7281,2024-02-17,USD,CNY,8.2775,8.2781,2024-02-17 00:00:00.000
7282,2024-02-17,USD,EUR,1.1316,1.1316,2024-02-17 00:00:00.000
7283,2024-02-17,USD,GBP,0.7,0.7008,2024-02-17 00:00:00.000
7284,2024-02-17,USD,JPY,123.725,123.7309,2024-02-17 00:00:00.000
7285,2024-02-17,USD,MXN,9.1679,9.1699,2024-02-17 00:00:00.000
7286,2024-02-17,USD,SAR,3.7505,3.7544,2024-02-17 00:00:00.000
7287,2024-02-17,USD,VEB,728.5,728.5399,2024-02-17 00:00:00.000
7288,2024-02-18,USD,ARS,0.9988,0.998,2024-02-18 00:00:00.000
7289,2024-02-18,USD,AUD,1.936,1.9359,2024-02-18 00:00:00.000
7290,2024-02-18,USD,BRL,2.5049,2.5,2024-02-18 00:00:00.000
7291,2024-02-18,USD,CAD,1.5298,1.5264,2024-02-18 00:00:00.000
7292,2024-02-18,USD,CNY,8.2775,8.2772,2024-02-18 00:00:00.000
7293,2024-02-18,USD,EUR,1.1318,1.1309,2024-02-18 00:00:00.000
7294,2024-02-18,USD,GBP,0.6998,0.6998,2024-02-18 00:00:00.000
7295,2024-02-18,USD,JPY,123.82,123.783,2024-02-18 00:00:00.000
7296,2024-02-18,USD,MXN,9.1679,9.162,2024-02-18 00:00:00.000
7297,2024-02-18,USD,SAR,3.7505,3.7427,2024-02-18 00:00:00.000
7298,2024-02-18,USD,VEB,728.5,728.44,2024-02-18 00:00:00.000
7299,2024-02-19,USD,ARS,0.9988,0.9993,2024-02-19 00:00:00.000
7300,2024-02-19,USD,AUD,1.936,1.936,2024-02-19 00:00:00.000
7301,2024-02-19,USD,BRL,2.5049,2.5049,2024-02-19 00:00:00.000
7302,2024-02-19,USD,CAD,1.5306,1.5341,2024-02-19 00:00:00.000
7303,2024-02-19,USD,CNY,8.2775,8.2777,2024-02-19 00:00:00.000
7304,2024-02-19,USD,EUR,1.1316,1.1322,2024-02-19 00:00:00.000
7305,2024-02-19,USD,GBP,0.6998,0.7,2024-02-19 00:00:00.000
7306,2024-02-19,USD,JPY,123.82,123.88,2024-02-19 00:00:00.000
7307,2024-02-19,USD,MXN,9.1679,9.175,2024-02-19 00:00:00.000
7308,2024-02-19,USD,SAR,3.7505,3.7564,2024-02-19 00:00:00.000
7309,2024-02-19,USD,VEB,728.5,728.5299,2024-02-19 00:00:00.000
7310,2024-02-20,USD,ARS,0.9995,0.9988,2024-02-20 00:00:00.000
7311,2024-02-20,USD,AUD,1.9333,1.9326,2024-02-20 00:00:00.000
7312,2024-02-20,USD,BRL,2.458,2.4489,2024-02-20 00:00:00.000
7313,2024-02-20,USD,CAD,1.5251,1.52,2024-02-20 00:00:00.000
7314,2024-02-20,USD,CNY,8.2777,8.2775,2024-02-20 00:00:00.000
7315,2024-02-20,USD,EUR,1.1341,1.1336,2024-02-20 00:00:00.000
7316,2024-02-20,USD,GBP,0.7044,0.7034,2024-02-20 00:00:00.000
7317,2024-02-20,USD,JPY,123.891,123.863,2024-02-20 00:00:00.000
7318,2024-02-20,USD,MXN,9.1449,9.1419,2024-02-20 00:00:00.000
7319,2024-02-20,USD,SAR,3.7505,3.7422,2024-02-20 00:00:00.000
7320,2024-02-20,USD,VEB,728.72,728.69,2024-02-20 00:00:00.000
7321,2024-02-21,USD,ARS,0.9995,1.0,2024-02-21 00:00:00.000
7322,2024-02-21,USD,AUD,1.9398,1.9408,2024-02-21 00:00:00.000
7323,2024-02-21,USD,BRL,2.486,2.488,2024-02-21 00:00:00.000
7324,2024-02-21,USD,CAD,1.5354,1.5429,2024-02-21 00:00:00.000
7325,2024-02-21,USD,CNY,8.278,8.2783,2024-02-21 00:00:00.000
7326,2024-02-21,USD,EUR,1.1396,1.1397,2024-02-21 00:00:00.000
7327,2024-02-21,USD,GBP,0.7058,0.706,2024-02-21 00:00:00.000
7328,2024-02-21,USD,JPY,123.555,123.592,2024-02-21 00:00:00.000
7329,2024-02-21,USD,MXN,9.1286,9.1359,2024-02-21 00:00:00.000
7330,2024-02-21,USD,SAR,3.7505,3.7578,2024-02-21 00:00:00.000
7331,2024-02-21,USD,VEB,730.5,730.5399,2024-02-21 00:00:00.000
7332,2024-02-22,USD,ARS,0.9997,0.9992,2024-02-22 00:00:00.000
7333,2024-02-22,USD,AUD,1.9269,1.9268,2024-02-22 00:00:00.000
7334,2024-02-22,USD,BRL,2.4798,2.4769,2024-02-22 00:00:00.000
7335,2024-02-22,USD,CAD,1.5355,1.5348,2024-02-22 00:00:00.000
7336,2024-02-22,USD,CNY,8.2781,8.2772,2024-02-22 00:00:00.000
7337,2024-02-22,USD,EUR,1.1365,1.1357,2024-02-22 00:00:00.000
7338,2024-02-22,USD,GBP,0.7052,0.7045,2024-02-22 00:00:00.000
7339,2024-02-22,USD,JPY,123.66,123.645,2024-02-22 00:00:00.000
7340,2024-02-22,USD,MXN,9.1075,9.1059,2024-02-22 00:00:00.000
7341,2024-02-22,USD,SAR,3.7505,3.7433,2024-02-22 00:00:00.000
7342,2024-02-22,USD,VEB,732.4809,732.38,2024-02-22 00:00:00.000
7343,2024-02-23,USD,ARS,0.9997,0.9998,2024-02-23 00:00:00.000
7344,2024-02-23,USD,AUD,1.9536,1.954,2024-02-23 00:00:00.000
7345,2024-02-23,USD,BRL,2.4649,2.4649,2024-02-23 00:00:00.000
7346,2024-02-23,USD,CAD,1.5401,1.5454,2024-02-23 00:00:00.000
7347,2024-02-23,USD,CNY,8.2781,8.2784,2024-02-23 00:00:00.000
7348,2024-02-23,USD,EUR,1.1214,1.122,2024-02-23 00:00:00.000
7349,2024-02-23,USD,GBP,0.7014,0.7024,2024-02-23 00:00:00.000
7350,2024-02-23,USD,JPY,121.914,121.952,2024-02-23 00:00:00.000
7351,2024-02-23,USD,MXN,9.121,9.121,2024-02-23 00:00:00.000
7352,2024-02-23,USD,SAR,3.7505,3.7521,2024-02-23 00:00:00.000
7353,2024-02-23,USD,VEB,729.5,729.5099,2024-02-23 00:00:00.000
7354,2024-02-24,USD,ARS,0.9989,0.9985,2024-02-24 00:00:00.000
7355,2024-02-24,USD,AUD,1.95,1.9494,2024-02-24 00:00:00.000
7356,2024-02-24,USD,BRL,2.463,2.4569,2024-02-24 00:00:00.000
7357,2024-02-24,USD,CAD,1.5406,1.5361,2024-02-24 00:00:00.000
7358,2024-02-24,USD,CNY,8.2775,8.2773,2024-02-24 00:00:00.000
7359,2024-02-24,USD,EUR,1.1191,1.1183,2024-02-24 00:00:00.000
7360,2024-02-24,USD,GBP,0.7018,0.7015,2024-02-24 00:00:00.000
7361,2024-02-24,USD,JPY,121.935,121.92,2024-02-24 00:00:00.000
7362,2024-02-24,USD,MXN,9.092,9.092,2024-02-24 00:00:00.000
7363,2024-02-24,USD,SAR,3.7505,3.7482,2024-02-24 00:00:00.000
7364,2024-02-24,USD,VEB,729.5,729.47,2024-02-24 00:00:00.000
7365,2024-02-25,USD,ARS,0.9989,0.9992,2024-02-25 00:00:00.000
7366,2024-02-25,USD,AUD,1.95,1.9507,2024-02-25 00:00:00.000
7367,2024-02-25,USD,BRL,2.464,2.467,2024-02-25 00:00:00.000
7368,2024-02-25,USD,CAD,1.5411,1.5505,2024-02-25 00:00:00.000
7369,2024-02-25,USD,CNY,8.2775,8.2782,2024-02-25 00:00:00.000
7370,2024-02-25,USD,EUR,1.1183,1.1192,2024-02-25 00:00:00.000
7371,2024-02-25,USD,GBP,0.7026,0.7027,2024-02-25 00:00:00.000
7372,2024-02-25,USD,JPY,122.06,122.068,2024-02-25 00:00:00.000
7373,2024-02-25,USD,MXN,9.092,9.0939,2024-02-25 00:00:00.000
7374,2024-02-25,USD,SAR,3.7505,3.7522,2024-02-25 00:00:00.000
7375,2024-02-25,USD,VEB,729.5,729.5099,2024-02-25 00:00:00.000
7376,2024-02-26,USD,ARS,0.9989,0.9981,2024-02-26 00:00:00.000
7377,2024-02-26,USD,AUD,1.9462,1.9456,2024-02-26 00:00:00.000
7378,2024-02-26,USD,BRL,2.464,2.458,2024-02-26 00:00:00.000
7379,2024-02-26,USD,CAD,1.5405,1.539,2024-02-26 00:00:00.000
7380,2024-02-26,USD,CNY,8.2775,8.2768,2024-02-26 00:00:00.000
7381,2024-02-26,USD,EUR,1.1192,1.119,2024-02-26 00:00:00.000
7382,2024-02-26,USD,GBP,0.7026,0.7018,2024-02-26 00:00:00.000
7383,2024-02-26,USD,JPY,122.1,122.031,2024-02-26 00:00:00.000
7384,2024-02-26,USD,MXN,9.092,9.083,2024-02-26 00:00:00.000
7385,2024-02-26,USD,SAR,3.7507,3.7494,2024-02-26 00:00:00.000
7386,2024-02-26,USD,VEB,729.5,729.44,2024-02-26 00:00:00.000
7387,2024-02-27,USD,ARS,0.9996,1.0002,2024-02-27 00:00:00.000
7388,2024-02-27,USD,AUD,1.9329,1.933,2024-02-27 00:00:00.000
7389,2024-02-27,USD,BRL,2.4977,2.5,2024-02-27 00:00:00.000
7390,2024-02-27,USD,CAD,1.5384,1.5458,2024-02-27 00:00:00.000
7391,2024-02-27,USD,CNY,8.2779,8.2779,2024-02-27 00:00:00.000
7392,2024-02-27,USD,EUR,1.1146,1.1146,2024-02-27 00:00:00.000
7393,2024-02-27,USD,GBP,0.7034,0.7043,2024-02-27 00:00:00.000
7394,2024-02-27,USD,JPY,122.52,122.572,2024-02-27 00:00:00.000
7395,2024-02-27,USD,MXN,9.115,9.1219,2024-02-27 00:00:00.000
7396,2024-02-27,USD,SAR,3.7505,3.7536,2024-02-27 00:00:00.000
7397,2024-02-27,USD,VEB,729.5,729.57,2024-02-27 00:00:00.000
7398,2024-02-28,USD,ARS,0.9997,0.9987,2024-02-28 00:00:00.000
7399,2024-02-28,USD,AUD,1.9141,1.9138,2024-02-28 00:00:00.000
7400,2024-02-28,USD,BRL,2.5179,2.5089,2024-02-28 00:00:00.000
7401,2024-02-28,USD,CAD,1.5371,1.5354,2024-02-28 00:00:00.000
7402,2024-02-28,USD,CNY,8.2781,8.2777,2024-02-28 00:00:00.000
7403,2024-02-28,USD,EUR,1.1074,1.107,2024-02-28 00:00:00.000
7404,2024-02-28,USD,GBP,0.6996,0.6994,2024-02-28 00:00:00.000
7405,2024-02-28,USD,JPY,121.792,121.78,2024-02-28 00:00:00.000
7406,2024-02-28,USD,MXN,9.137,9.128,2024-02-28 00:00:00.000
7407,2024-02-28,USD,SAR,3.7505,3.7416,2024-02-28 00:00:00.000
7408,2024-02-28,USD,VEB,729.5099,729.46,2024-02-28 00:00:00.000
7409,2024-02-29,USD,ARS,0.9998,1.0001,2024-02-29 00:00:00.000
7410,2024-02-29,USD,AUD,1.892,1.8923,2024-02-29 00:00:00.000
7411,2024-02-29,USD,BRL,2.4899,2.495,2024-02-29 00:00:00.000
7412,2024-02-29,USD,CAD,1.5278,1.5299,2024-02-29 00:00:00.000
7413,2024-02-29,USD,CNY,8.2779,8.2783,2024-02-29 00:00:00.000
7414,2024-02-29,USD,EUR,1.0955,1.0958,2024-02-29 00:00:00.000
7415,2024-02-29,USD,GBP,0.6943,0.6946,2024-02-29 00:00:00.000
7416,2024-02-29,USD,JPY,119.462,119.543,2024-02-29 00:00:00.000
7417,2024-02-29,USD,MXN,9.08,9.082,2024-02-29 00:00:00.000
7418,2024-02-29,USD,SAR,3.7505,3.7597,2024-02-29 00:00:00.000
7419,2024-02-29,USD,VEB,729.75,729.85,2024-02-29 00:00:00.000
7420,2024-03-01,USD,ARS,0.9997,0.999,2024-03-01 00:00:00.000
7421,2024-03-01,USD,AUD,1.9067,1.9067,2024-03-01 00:00:00.000
7422,2024-03-01,USD,BRL,2.5022,2.498,2024-03-01 00:00:00.000
7423,2024-03-01,USD,CAD,1.5376,1.5299,2024-03-01 00:00:00.000
7424,2024-03-01,USD,CNY,8.2777,8.2773,2024-03-01 00:00:00.000
7425,2024-03-01,USD,EUR,1.0959,1.0956,2024-03-01 00:00:00.000
7426,2024-03-01,USD,GBP,0.6922,0.6917,2024-03-01 00:00:00.000
7427,2024-03-01,USD,JPY,119.965,119.962,2024-03-01 00:00:00.000
7428,2024-03-01,USD,MXN,9.0914,9.0839,2024-03-01 00:00:00.000
7429,2024-03-01,USD,SAR,3.7505,3.7431,2024-03-01 00:00:00.000
7430,2024-03-01,USD,VEB,729.73,729.6799,2024-03-01 00:00:00.000
7431,2024-03-02,USD,ARS,0.9985,0.9986,2024-03-02 00:00:00.000
7432,2024-03-02,USD,AUD,1.8663,1.8673,2024-03-02 00:00:00.000
7433,2024-03-02,USD,BRL,2.519,2.524,2024-03-02 00:00:00.000
7434,2024-03-02,USD,CAD,1.5441,1.5516,2024-03-02 00:00:00.000
7435,2024-03-02,USD,CNY,8.2775,8.2781,2024-03-02 00:00:00.000
7436,2024-03-02,USD,EUR,1.0895,1.0901,2024-03-02 00:00:00.000
7437,2024-03-02,USD,GBP,0.6915,0.6922,2024-03-02 00:00:00.000
7438,2024-03-02,USD,JPY,120.232,120.233,2024-03-02 00:00:00.000
7439,2024-03-02,USD,MXN,9.1151,9.1159,2024-03-02 00:00:00.000
7440,2024-03-02,USD,SAR,3.7505,3.7545,2024-03-02 00:00:00.000
7441,2024-03-02,USD,VEB,729.73,729.8099,2024-03-02 00:00:00.000
7442,2024-03-03,USD,ARS,0.9985,0.9979,2024-03-03 00:00:00.000
7443,2024-03-03,USD,AUD,1.8692,1.8691,2024-03-03 00:00:00.000
7444,2024-03-03,USD,BRL,2.519,2.511,2024-03-03 00:00:00.000
7445,2024-03-03,USD,CAD,1.5418,1.5378,2024-03-03 00:00:00.000
7446,2024-03-03,USD,CNY,8.2775,8.2774,2024-03-03 00:00:00.000
7447,2024-03-03,USD,EUR,1.0915,1.0912,2024-03-03 00:00:00.000
7448,2024-03-03,USD,GBP,0.6921,0.6914,2024-03-03 00:00:00.000
7449,2024-03-03,USD,JPY,120.22,120.184,2024-03-03 00:00:00.000
7450,2024-03-03,USD,MXN,9.128,9.1229,2024-03-03 00:00:00.000
7451,2024-03-03,USD,SAR,3.7507,3.7471,2024-03-03 00:00:00.000
7452,2024-03-03,USD,VEB,729.73,729.6399,2024-03-03 00:00:00.000
7453,2024-03-04,USD,ARS,0.9985,0.9993,2024-03-04 00:00:00.000
7454,2024-03-04,USD,AUD,1.8692,1.8694,2024-03-04 00:00:00.000
7455,2024-03-04,USD,BRL,2.519,2.5249,2024-03-04 00:00:00.000
7456,2024-03-04,USD,CAD,1.5428,1.55,2024-03-04 00:00:00.000
7457,2024-03-04,USD,CNY,8.2775,8.2782,2024-03-04 00:00:00.000
7458,2024-03-04,USD,EUR,1.0915,1.092,2024-03-04 00:00:00.000
7459,2024-03-04,USD,GBP,0.6921,0.6929,2024-03-04 00:00:00.000
7460,2024-03-04,USD,JPY,120.279,120.311,2024-03-04 00:00:00.000
7461,2024-03-04,USD,MXN,9.128,9.131,2024-03-04 00:00:00.000
7462,2024-03-04,USD,SAR,3.7507,3.7517,2024-03-04 00:00:00.000
7463,2024-03-04,USD,VEB,729.73,729.7699,2024-03-04 00:00:00.000
7464,2024-03-05,USD,ARS,0.9985,0.9978,2024-03-05 00:00:00.000
7465,2024-03-05,USD,AUD,1.8781,1.8779,2024-03-05 00:00:00.000
7466,2024-03-05,USD,BRL,2.52,2.511,2024-03-05 00:00:00.000
7467,2024-03-05,USD,CAD,1.5454,1.5367,2024-03-05 00:00:00.000
7468,2024-03-05,USD,CNY,8.2775,8.2772,2024-03-05 00:00:00.000
7469,2024-03-05,USD,EUR,1.0943,1.0939,2024-03-05 00:00:00.000
7470,2024-03-05,USD,GBP,0.6922,0.6914,2024-03-05 00:00:00.000
7471,2024-03-05,USD,JPY,120.715,120.711,2024-03-05 00:00:00.000
7472,2024-03-05,USD,MXN,9.1289,9.125,2024-03-05 00:00:00.000
7473,2024-03-05,USD,SAR,3.7463,3.7441,2024-03-05 00:00:00.000
7474,2024-03-05,USD,VEB,730.25,730.1699,2024-03-05 00:00:00.000
7475,2024-03-06,USD,ARS,0.9991,0.9991,2024-03-06 00:00:00.000
7476,2024-03-06,USD,AUD,1.8717,1.8724,2024-03-06 00:00:00.000
7477,2024-03-06,USD,BRL,2.5537,2.5539,2024-03-06 00:00:00.000
7478,2024-03-06,USD,CAD,1.5478,1.5528,2024-03-06 00:00:00.000
7479,2024-03-06,USD,CNY,8.2775,8.2782,2024-03-06 00:00:00.000
7480,2024-03-06,USD,EUR,1.0909,1.0919,2024-03-06 00:00:00.000
7481,2024-03-06,USD,GBP,0.6887,0.6896,2024-03-06 00:00:00.000
7482,2024-03-06,USD,JPY,119.577,119.65,2024-03-06 00:00:00.000
7483,2024-03-06,USD,MXN,9.1591,9.169,2024-03-06 00:00:00.000
7484,2024-03-06,USD,SAR,3.7505,3.7509,2024-03-06 00:00:00.000
7485,2024-03-06,USD,VEB,730.75,730.7599,2024-03-06 00:00:00.000
7486,2024-03-07,USD,ARS,0.9997,0.9996,2024-03-07 00:00:00.000
7487,2024-03-07,USD,AUD,1.872,1.8714,2024-03-07 00:00:00.000
7488,2024-03-07,USD,BRL,2.5217,2.512,2024-03-07 00:00:00.000
7489,2024-03-07,USD,CAD,1.5429,1.535,2024-03-07 00:00:00.000
7490,2024-03-07,USD,CNY,8.2776,8.2771,2024-03-07 00:00:00.000
7491,2024-03-07,USD,EUR,1.0934,1.0934,2024-03-07 00:00:00.000
7492,2024-03-07,USD,GBP,0.6905,0.6903,2024-03-07 00:00:00.000
7493,2024-03-07,USD,JPY,120.4779,120.4599,2024-03-07 00:00:00.000
7494,2024-03-07,USD,MXN,9.1241,9.114,2024-03-07 00:00:00.000
7495,2024-03-07,USD,SAR,3.7505,3.749,2024-03-07 00:00:00.000
7496,2024-03-07,USD,VEB,732.73,732.73,2024-03-07 00:00:00.000
7497,2024-03-08,USD,ARS,0.9997,0.9998,2024-03-08 00:00:00.000
7498,2024-03-08,USD,AUD,1.8737,1.8737,2024-03-08 00:00:00.000
7499,2024-03-08,USD,BRL,2.5308,2.5369,2024-03-08 00:00:00.000
7500,2024-03-08,USD,CAD,1.5408,1.5448,2024-03-08 00:00:00.000
7501,2024-03-08,USD,CNY,8.2775,8.2775,2024-03-08 00:00:00.000
7502,2024-03-08,USD,EUR,1.0933,1.0939,2024-03-08 00:00:00.000
7503,2024-03-08,USD,GBP,0.6911,0.6915,2024-03-08 00:00:00.000
7504,2024-03-08,USD,JPY,119.905,119.9689,2024-03-08 00:00:00.000
7505,2024-03-08,USD,MXN,9.13,9.131,2024-03-08 00:00:00.000
7506,2024-03-08,USD,SAR,3.7505,3.7578,2024-03-08 00:00:00.000
7507,2024-03-08,USD,VEB,733.73,733.8099,2024-03-08 00:00:00.000
7508,2024-03-09,USD,ARS,0.999,0.9985,2024-03-09 00:00:00.000
7509,2024-03-09,USD,AUD,1.8716,1.8712,2024-03-09 00:00:00.000
7510,2024-03-09,USD,BRL,2.547,2.539,2024-03-09 00:00:00.000
7511,2024-03-09,USD,CAD,1.5402,1.5395,2024-03-09 00:00:00.000
7512,2024-03-09,USD,CNY,8.2781,8.278,2024-03-09 00:00:00.000
7513,2024-03-09,USD,EUR,1.0951,1.0944,2024-03-09 00:00:00.000
7514,2024-03-09,USD,GBP,0.6931,0.6921,2024-03-09 00:00:00.000
7515,2024-03-09,USD,JPY,120.101,120.062,2024-03-09 00:00:00.000
7516,2024-03-09,USD,MXN,9.0999,9.0939,2024-03-09 00:00:00.000
7517,2024-03-09,USD,SAR,3.7505,3.7498,2024-03-09 00:00:00.000
7518,2024-03-09,USD,VEB,735.0,734.9099,2024-03-09 00:00:00.000
7519,2024-03-10,USD,ARS,0.999,0.9991,2024-03-10 00:00:00.000
7520,2024-03-10,USD,AUD,1.8736,1.874,2024-03-10 00:00:00.000
7521,2024-03-10,USD,BRL,2.547,2.552,2024-03-10 00:00:00.000
7522,2024-03-10,USD,CAD,1.5421,1.5466,2024-03-10 00:00:00.000
7523,2024-03-10,USD,CNY,8.2781,8.2788,2024-03-10 00:00:00.000
7524,2024-03-10,USD,EUR,1.0942,1.0944,2024-03-10 00:00:00.000
7525,2024-03-10,USD,GBP,0.6931,0.6938,2024-03-10 00:00:00.000
7526,2024-03-10,USD,JPY,120.24,120.289,2024-03-10 00:00:00.000
7527,2024-03-10,USD,MXN,9.0999,9.1029,2024-03-10 00:00:00.000
7528,2024-03-10,USD,SAR,3.7505,3.753,2024-03-10 00:00:00.000
7529,2024-03-10,USD,VEB,735.0,735.0599,2024-03-10 00:00:00.000
7530,2024-03-11,USD,ARS,0.999,0.9988,2024-03-11 00:00:00.000
7531,2024-03-11,USD,AUD,1.8715,1.8709,2024-03-11 00:00:00.000
7532,2024-03-11,USD,BRL,2.547,2.547,2024-03-11 00:00:00.000
7533,2024-03-11,USD,CAD,1.5421,1.5367,2024-03-11 00:00:00.000
7534,2024-03-11,USD,CNY,8.2781,8.2772,2024-03-11 00:00:00.000
7535,2024-03-11,USD,EUR,1.0942,1.0936,2024-03-11 00:00:00.000
7536,2024-03-11,USD,GBP,0.6931,0.6926,2024-03-11 00:00:00.000
7537,2024-03-11,USD,JPY,120.13,120.041,2024-03-11 00:00:00.000
7538,2024-03-11,USD,MXN,9.0999,9.0969,2024-03-11 00:00:00.000
7539,2024-03-11,USD,SAR,3.7505,3.7452,2024-03-11 00:00:00.000
7540,2024-03-11,USD,VEB,735.0,734.97,2024-03-11 00:00:00.000
7541,2024-03-12,USD,ARS,0.9998,1.0002,2024-03-12 00:00:00.000
7542,2024-03-12,USD,AUD,1.888,1.8886,2024-03-12 00:00:00.000
7543,2024-03-12,USD,BRL,2.5579,2.5619,2024-03-12 00:00:00.000
7544,2024-03-12,USD,CAD,1.5415,1.5443,2024-03-12 00:00:00.000
7545,2024-03-12,USD,CNY,8.2777,8.2784,2024-03-12 00:00:00.000
7546,2024-03-12,USD,EUR,1.097,1.0974,2024-03-12 00:00:00.000
7547,2024-03-12,USD,GBP,0.6922,0.6926,2024-03-12 00:00:00.000
7548,2024-03-12,USD,JPY,119.983,120.075,2024-03-12 00:00:00.000
7549,2024-03-12,USD,MXN,9.1311,9.1349,2024-03-12 00:00:00.000
7550,2024-03-12,USD,SAR,3.7505,3.7549,2024-03-12 00:00:00.000
7551,2024-03-12,USD,VEB,735.0,735.07,2024-03-12 00:00:00.000
7552,2024-03-13,USD,ARS,0.9999,0.9996,2024-03-13 00:00:00.000
7553,2024-03-13,USD,AUD,1.8876,1.8871,2024-03-13 00:00:00.000
7554,2024-03-13,USD,BRL,2.5575,2.5569,2024-03-13 00:00:00.000
7555,2024-03-13,USD,CAD,1.5403,1.5387,2024-03-13 00:00:00.000
7556,2024-03-13,USD,CNY,8.2775,8.2773,2024-03-13 00:00:00.000
7557,2024-03-13,USD,EUR,1.0974,1.0974,2024-03-13 00:00:00.000
7558,2024-03-13,USD,GBP,0.6892,0.6891,2024-03-13 00:00:00.000
7559,2024-03-13,USD,JPY,120.183,120.13,2024-03-13 00:00:00.000
7560,2024-03-13,USD,MXN,9.1539,9.153,2024-03-13 00:00:00.000
7561,2024-03-13,USD,SAR,3.7507,3.7446,2024-03-13 00:00:00.000
7562,2024-03-13,USD,VEB,736.0,735.9199,2024-03-13 00:00:00.000
7563,2024-03-14,USD,ARS,0.9999,1.0004,2024-03-14 00:00:00.000
7564,2024-03-14,USD,AUD,1.8889,1.8894,2024-03-14 00:00:00.000
7565,2024-03-14,USD,BRL,2.5466,2.5539,2024-03-14 00:00:00.000
7566,2024-03-14,USD,CAD,1.5456,1.5504,2024-03-14 00:00:00.000
7567,2024-03-14,USD,CNY,8.2776,8.2782,2024-03-14 00:00:00.000
7568,2024-03-14,USD,EUR,1.0992,1.0992,2024-03-14 00:00:00.000
7569,2024-03-14,USD,GBP,0.6889,0.6891,2024-03-14 00:00:00.000
7570,2024-03-14,USD,JPY,120.21,120.226,2024-03-14 00:00:00.000
7571,2024-03-14,USD,MXN,9.153,9.1539,2024-03-14 00:00:00.000
7572,2024-03-14,USD,SAR,3.7482,3.7494,2024-03-14 00:00:00.000
7573,2024-03-14,USD,VEB,738.0,738.0499,2024-03-14 00:00:00.000
7574,2024-03-15,USD,ARS,0.9999,0.999,2024-03-15 00:00:00.000
7575,2024-03-15,USD,AUD,1.8812,1.8809,2024-03-15 00:00:00.000
7576,2024-03-15,USD,BRL,2.532,2.524,2024-03-15 00:00:00.000
7577,2024-03-15,USD,CAD,1.5455,1.5377,2024-03-15 00:00:00.000
7578,2024-03-15,USD,CNY,8.2774,8.2769,2024-03-15 00:00:00.000
7579,2024-03-15,USD,EUR,1.0912,1.0905,2024-03-15 00:00:00.000
7580,2024-03-15,USD,GBP,0.6863,0.6853,2024-03-15 00:00:00.000
7581,2024-03-15,USD,JPY,119.479,119.462,2024-03-15 00:00:00.000
7582,2024-03-15,USD,MXN,9.202,9.1999,2024-03-15 00:00:00.000
7583,2024-03-15,USD,SAR,3.7484,3.7465,2024-03-15 00:00:00.000
7584,2024-03-15,USD,VEB,737.0,736.95,2024-03-15 00:00:00.000
7585,2024-03-16,USD,ARS,0.998,0.9985,2024-03-16 00:00:00.000
7586,2024-03-16,USD,AUD,1.8895,1.8898,2024-03-16 00:00:00.000
7587,2024-03-16,USD,BRL,2.5649,2.571,2024-03-16 00:00:00.000
7588,2024-03-16,USD,CAD,1.5508,1.5609,2024-03-16 00:00:00.000
7589,2024-03-16,USD,CNY,8.2776,8.2776,2024-03-16 00:00:00.000
7590,2024-03-16,USD,EUR,1.0975,1.0978,2024-03-16 00:00:00.000
7591,2024-03-16,USD,GBP,0.6877,0.6879,2024-03-16 00:00:00.000
7592,2024-03-16,USD,JPY,118.799,118.809,2024-03-16 00:00:00.000
7593,2024-03-16,USD,MXN,9.2119,9.2129,2024-03-16 00:00:00.000
7594,2024-03-16,USD,SAR,3.749,3.7583,2024-03-16 00:00:00.000
7595,2024-03-16,USD,VEB,737.0,737.0,2024-03-16 00:00:00.000
7596,2024-03-17,USD,ARS,0.998,0.997,2024-03-17 00:00:00.000
7597,2024-03-17,USD,AUD,1.8895,1.8891,2024-03-17 00:00:00.000
7598,2024-03-17,USD,BRL,2.5649,2.563,2024-03-17 00:00:00.000
7599,2024-03-17,USD,CAD,1.5507,1.5502,2024-03-17 00:00:00.000
7600,2024-03-17,USD,CNY,8.2776,8.2773,2024-03-17 00:00:00.000
