addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
19360,"18, rue Henri Gagnon",,Tremblay-en-France,179,93290,<memory at 0x0000022A99838640>,c46826c0-8cdc-4219-a6c2-9a46a3bf4939,2024-12-20 10:09:29.423
19361,9426 Georgia Street,,Kirkland,79,98033,<memory at 0x0000022A99838700>,bc254553-6771-4974-b31b-f3a08d556b60,2025-03-07 00:00:00.000
19362,7503 Hill Drive,,Milwaukie,58,97222,<memory at 0x0000022A998387C0>,6dea6531-fe3a-45b9-b199-bb8199a6e5e5,2024-12-02 00:00:00.000
19363,7544 Woodside Court,,Edmonds,79,98020,<memory at 0x0000022A99838880>,e83c9df9-4f81-4ef2-ad01-c3aa98808874,2025-04-12 00:00:00.000
19364,5875 Providence Dr.,,Ballard,79,98107,<memory at 0x0000022A99838940>,612a30c5-b813-4fff-97c0-f3550787a23a,2024-07-17 00:00:00.000
19365,8384 Potomac Drive,,Milsons Point,50,2061,<memory at 0x0000022A99838A00>,50529c7a-5456-4509-a55c-18c08c513a05,2024-11-10 00:00:00.000
19366,Alte Landstr 951,,Bonn,20,53131,<memory at 0x0000022A99838AC0>,c47b4518-3751-4455-935e-bd6314064fc5,2024-07-14 00:00:00.000
19367,4070 Orange Street,,Bury,14,PE17,<memory at 0x0000022A99838B80>,396fa26f-3ff1-4db0-98c9-38b5b6f03f38,2024-09-22 00:00:00.000
19368,8825 Walters Way,,Sunbury,77,3429,<memory at 0x0000022A99838C40>,693efa09-99ab-4c7d-94a9-bfe4f9b8a820,2024-11-10 00:00:00.000
19369,"12, rue Montcalm",,Paris,161,75005,<memory at 0x0000022A99838D00>,78089ab3-bd39-4d95-83d2-60580dfc6fde,2024-12-20 10:09:29.423
19370,67 Flamingo Drive,,Oakland,9,94611,<memory at 0x0000022A99838DC0>,0a8d9798-d7dd-4edc-b728-5da35cd96616,2024-12-20 00:00:00.000
19371,"112, rue Faubourg St Antoine",,Roubaix,145,59100,<memory at 0x0000022A99838E80>,f4abe939-9171-4ffb-966c-f19e66f3839f,2024-12-20 10:09:29.423
19372,5612 Piedmont Dr.,,Coffs Harbour,50,2450,<memory at 0x0000022A99838F40>,70cc8264-c189-4846-8980-4d09b6daf5d0,2024-09-09 00:00:00.000
19373,4767 Detroit Ave.,,West Covina,9,91791,<memory at 0x0000022A99839000>,ef04d218-7c40-4cff-847b-ce071870bb66,2025-03-06 00:00:00.000
19374,651 Melody Dr.,,Concord,9,94519,<memory at 0x0000022A998390C0>,530b6334-5c28-4500-9b39-b810a6a01a0f,2025-06-24 00:00:00.000
19375,8225 Shakespeare Dr.,,Beverly Hills,9,90210,<memory at 0x0000022A99839180>,bdd0b0e9-e7ee-4b5a-94a0-2a8ed6400aa3,2024-09-19 00:00:00.000
19376,2631 Dalis Dr.,,Lincoln Acres,9,91950,<memory at 0x0000022A99839240>,c36ffb71-bf34-41f5-b5c8-8cdfcea59cf1,2025-02-02 00:00:00.000
19377,9590 Sutton Circle,,Burien,79,98168,<memory at 0x0000022A99839300>,bdfbfbfe-26a4-44c5-90b1-bc0c20b91699,2025-02-12 00:00:00.000
19378,8998 Katharyn Drive,,Beaverton,58,97005,<memory at 0x0000022A998393C0>,83611def-8f61-47a2-add1-9d58164f7b18,2025-01-09 00:00:00.000
19379,1003 Matterhorn Ct,,Lebanon,58,97355,<memory at 0x0000022A99839480>,8037d5e8-7bad-499e-b4f9-2f228ccc4754,2025-02-06 00:00:00.000
19380,3560 River Rock Lane,,Lakewood,9,90712,<memory at 0x0000022A99839540>,95a8f950-0415-47e1-a7de-b64fc114d10b,2025-05-10 00:00:00.000
19381,8473 Larkwood Ct.,,San Gabriel,9,91776,<memory at 0x0000022A99839600>,18f3e5d5-b2d5-4135-a62b-b414d6636fb6,2024-01-23 00:00:00.000
19382,Zollstr 2,,Paderborn,20,33041,<memory at 0x0000022A998396C0>,59d8b9c9-f962-4cce-a5f5-6ffb26c6e49a,2025-04-28 00:00:00.000
19383,Nonnendamm 6,Verkaufsabteilung,Erlangen,8,91054,<memory at 0x0000022A99839780>,00c1a1ed-1c6e-43f4-85d4-f9c48fd9c009,2022-11-13 00:00:00.000
19384,8005 Pacheco St.,,Berkeley,9,94704,<memory at 0x0000022A99839840>,697d3c36-d4cc-4d53-83b6-b7f1bff9c052,2024-08-02 00:00:00.000
19385,KurfÃÂ¼rstenstr 594,,Hof,8,95010,<memory at 0x0000022A99839900>,1fef0d94-f03d-44a8-ad27-725e13bb51f6,2023-08-09 00:00:00.000
19386,3173 Hilltop Dr.,,Bremerton,79,98312,<memory at 0x0000022A998399C0>,ff8bba8a-6880-40c6-a942-d60cc9c2e360,2024-12-15 00:00:00.000
19387,2959 Freda Drive,,Portland,58,97205,<memory at 0x0000022A99839A80>,2874affb-b732-4bcd-a300-ef7d75acbcd2,2024-10-15 00:00:00.000
19388,1037 Hayes Court,,Stoke-on-Trent,14,AS23,<memory at 0x0000022A99839B40>,2da0295f-dfeb-483a-b0bb-4362196322fc,2024-08-11 00:00:00.000
19389,5740 Elderwood Dr,,Campbellsville,27,42718,<memory at 0x0000022A99839C00>,a206fa57-f2e3-4296-a321-6cbc13e6c2d5,2024-10-02 00:00:00.000
19390,Hunzinger Allee 193,,Frankfurt,19,60323,<memory at 0x0000022A99839CC0>,03ad95d7-839b-46f9-a170-df732342bf2d,2024-08-15 00:00:00.000
19391,2080 Mountain View Dr.,,Woolston,14,WA1 4SY,<memory at 0x0000022A99839D80>,c3c5c2e7-5a5c-4195-86b9-e47f2634034a,2024-01-23 00:00:00.000
19392,1077 Willow Court,,Imperial Beach,9,91932,<memory at 0x0000022A99839E40>,5e261d5d-8cdd-450e-95c1-b0dfaf7f74e7,2025-04-19 00:00:00.000
19393,2064 Pleasant Circle,,Spokane,79,99202,<memory at 0x0000022A99839F00>,067406ae-68e6-4e91-8b2e-d27854c8fbaa,2023-07-27 00:00:00.000
19394,2402 Sutherland Dr.,,South Melbourne,77,3205,<memory at 0x0000022A99839FC0>,7d18ad6f-d6df-4c15-818d-15937139b7b6,2024-08-12 00:00:00.000
19395,2359 Virgil St.,,Woodburn,58,97071,<memory at 0x0000022A9983A080>,e8ed99e5-09f7-4a63-aca2-dfa9dd451b0c,2025-05-15 00:00:00.000
19396,"8, rue de la ComÃÂ©die",,Paris,161,75007,<memory at 0x0000022A9983A140>,06efa1fa-1a28-4899-bce6-746a2a5d28ab,2024-12-20 10:09:29.423
19397,6928 Woodland Drive,,London,14,W10 6BL,<memory at 0x0000022A9983A200>,5da33b2a-0cec-4982-80e1-5fb7a88e1725,2024-06-25 00:00:00.000
19398,3600 F Street,,Bremerton,79,98312,<memory at 0x0000022A9983A2C0>,5ecb6776-7de7-4afb-a6c5-56dce9e18b4c,2025-03-08 00:00:00.000
19399,6804 Coggins Drive,,Issaquah,79,98027,<memory at 0x0000022A9983A380>,117d402b-e89b-4f5d-bc63-1e375bb5e3bf,2025-03-01 00:00:00.000
19400,4932 Reliz Valley Road,,Goulburn,50,2580,<memory at 0x0000022A9983A440>,7f6c04ae-83c5-4040-8160-7e29f37aa87b,2025-02-10 00:00:00.000
19401,4414 Marion Ct.,,Ballard,79,98107,<memory at 0x0000022A9983A500>,4c4db898-779c-451a-afad-06408e98d0ba,2025-06-01 00:00:00.000
19402,6163 Craig Drive,,Woodland Hills,9,91364,<memory at 0x0000022A9983A5C0>,ab4b6609-f95d-4685-9cde-4a44f33a74aa,2024-10-03 00:00:00.000
19403,HÃÂ¼ttenstr 6114,,SaarbrÃÂ¼cken,70,66001,<memory at 0x0000022A9983A680>,0bfb8c46-5820-41d8-9e0c-2189ee7c74f7,2025-02-19 00:00:00.000
19404,2532 Jacqueline Drive,,Palo Alto,9,94303,<memory at 0x0000022A9983A740>,efd6093b-7ef8-4d86-a734-f3e6771aba08,2024-12-14 00:00:00.000
19405,7191 Margo Drive,,Concord,9,94519,<memory at 0x0000022A9983A800>,5ef7e9ba-ec94-4a74-8f50-174f12bd6b72,2024-09-30 00:00:00.000
19406,4001 Camino Solano,,St. Leonards,50,2065,<memory at 0x0000022A9983A8C0>,dda62d7d-e600-4228-8fa4-5d10236a7cde,2024-03-16 00:00:00.000
19407,3814 Harvard Drive,,W. Linn,58,97068,<memory at 0x0000022A9983A980>,845c8f7a-7e0e-4eec-9d10-a40cde61964a,2022-10-29 00:00:00.000
19408,Alte Landstr 414,,Kassel,19,34117,<memory at 0x0000022A9983AA40>,3063ad43-8170-400b-91ea-87196fa08772,2024-08-27 00:00:00.000
19409,8727 Buena Vista Ave.,,Fremont,9,94536,<memory at 0x0000022A9983AB00>,cc45d2c2-6896-4983-b1b0-9f75984da1da,2025-04-02 00:00:00.000
19410,4887 Babbe Street,,Gold Coast,64,4217,<memory at 0x0000022A9983ABC0>,f52cfb60-df20-4803-b35f-9df888c0c5e3,2023-08-29 00:00:00.000
19411,8259 Heavenly Drive,,Seattle,79,98104,<memory at 0x0000022A9983AC80>,3282c321-19c4-464e-b24d-26871767a26b,2024-09-20 00:00:00.000
19412,3427 B Wildbrook Ct.,,Downey,9,90241,<memory at 0x0000022A9983AD40>,6863d555-cca3-4224-aac6-9cb7e00f1d26,2024-09-30 00:00:00.000
19413,6145 Frisbie Court,,Cloverdale,66,6105,<memory at 0x0000022A9983AE00>,e291cda2-672e-4da3-8651-a6f03e97b392,2023-04-24 00:00:00.000
19414,"88, avenue de lÃÂ´ Union Centrale",,Roubaix,145,59100,<memory at 0x0000022A9983AEC0>,e8f8e632-ab59-4332-aef2-62bba68afd11,2024-12-20 10:09:29.423
19415,1291 Arguello Blvd.,,San Diego,9,92102,<memory at 0x0000022A9983AF80>,3c193700-0865-4cfa-921c-59d6856f384a,2024-12-21 00:00:00.000
19416,7164 Pinncale Drive,,Watford,14,WA3,<memory at 0x0000022A9983B040>,6ad10c0f-0b87-40a8-b7b9-1ea8857ddade,2025-03-15 00:00:00.000
19417,Heidestieg StraÃÅ¸e 8664,,Stuttgart,70,70511,<memory at 0x0000022A9983B100>,0e4f5eef-1292-4af9-a5ce-e8d5ff2068bd,2023-06-23 00:00:00.000
19418,5591 Garcia Ranch Road,,Milton Keynes,14,MK8 8ZD,<memory at 0x0000022A9983B1C0>,543b3218-439b-49a4-bae0-a71418046fac,2025-05-12 00:00:00.000
19419,5619 Saddlehill Lane,,East Brisbane,64,4169,<memory at 0x0000022A9983B280>,1b704ec5-fcf6-4c79-8370-faf94be387c6,2024-03-07 00:00:00.000
19420,3987 Nuala Street,,Newcastle upon Tyne,14,NT20,<memory at 0x0000022A9983B340>,750416c7-6313-4a2e-8eb5-21c09b1eba6b,2024-07-13 00:00:00.000
19421,2870 Park Glenn,,Oxford,14,OX1,<memory at 0x0000022A9983B400>,b658c913-d97a-469a-9762-8ec6a82747bb,2024-08-30 00:00:00.000
19422,2318 Glen Road,,Port Hammond,7,V6B 3P7,<memory at 0x0000022A9983B4C0>,1c399a3e-8f09-4757-a5b4-11b6a01cb03e,2025-02-23 00:00:00.000
19423,5269 Mt. Trinity Court,,Newton,7,V2L3W8,<memory at 0x0000022A9983B580>,53480a74-1dc9-4ec0-a011-69fd867b2997,2024-07-22 00:00:00.000
19424,Parkstr 4851,,Darmstadt,19,64283,<memory at 0x0000022A9983B640>,16d099da-6648-4bd5-ab1d-d2cb12de1e69,2024-10-19 00:00:00.000
19425,3854 Wildcat Circle,,Salem,58,97301,<memory at 0x0000022A9983B700>,f44f2177-46a2-4b71-900d-00a940cade4d,2024-12-23 00:00:00.000
19426,9714 Stroer Lane,,Beverly Hills,9,90210,<memory at 0x0000022A9983B7C0>,e7de5732-c07a-40e0-8e78-25297725c1b8,2024-07-20 00:00:00.000
19427,Wertheimer StraÃÅ¸e 899,,Berlin,20,10210,<memory at 0x0000022A9983B880>,cceb86b4-d765-4c8d-92bb-587bfae6c850,2025-04-23 00:00:00.000
19428,1210 Trafalgar Circle,,Concord,9,94519,<memory at 0x0000022A9983B940>,82adb3c3-5b14-4566-a24b-82c697526935,2024-07-14 00:00:00.000
19429,5476 Weber Bryan,,South Melbourne,77,3205,<memory at 0x0000022A9983BA00>,3fddc30a-ee6e-4288-90bf-edfcea109a40,2024-05-11 00:00:00.000
19430,9903 Mt. Washington Way,,York,14,Y024 1GF,<memory at 0x0000022A9983BAC0>,45a1784d-b22f-41c2-89fd-0d25b3e32130,2024-08-03 00:00:00.000
19431,4668 Chilpancingo Park,,La Jolla,9,92806,<memory at 0x0000022A9983BB80>,ec8c3f5a-56f1-4827-a189-7494194c3b3b,2024-07-15 00:00:00.000
19432,2152 Roan Lane,,York,14,YO15,<memory at 0x0000022A9983BC40>,e9c41bbd-dc63-44d0-b125-3ef1c59acd2c,2024-12-10 00:00:00.000
19433,2976 Dumbarton Drive,,Cliffside,7,V8Y 1L1,<memory at 0x0000022A9983BD00>,e54092b2-36d7-48cc-8f22-f68374200ea0,2025-02-14 00:00:00.000
19434,6992 Mt. View Drive,,Bendigo,77,3550,<memory at 0x0000022A9983BDC0>,7c40bec2-9585-4365-9f76-ff7ae5e4c928,2022-06-12 00:00:00.000
19435,6688 Las Quebrados Ln.,,Burbank,9,91502,<memory at 0x0000022A9983BE80>,0e3dc281-0475-42e9-b762-588b350f5eec,2024-01-20 00:00:00.000
19436,1348 Montego,,Spokane,79,99202,<memory at 0x0000022A9983BF40>,6dc8d7f7-ff18-4b5c-aeea-784f44c45af9,2024-05-21 00:00:00.000
19437,Postenweg 3138,,Bottrop,53,46236,<memory at 0x0000022A99844040>,e7973043-70df-49d3-b027-42489a25c3fc,2024-08-04 00:00:00.000
19438,5922 Maywood Ln,,Birmingham,14,B29 6SL,<memory at 0x0000022A99844100>,f2b54a91-e439-45d0-9ca1-2781a00f1bd1,2024-12-27 00:00:00.000
19439,5539 Choctaw Court,,Bremerton,79,98312,<memory at 0x0000022A998441C0>,7b15790e-bb71-449d-9b87-d408556db375,2024-09-24 00:00:00.000
19440,2416 Kaski Ln.,,Newport Beach,9,92625,<memory at 0x0000022A99844280>,63e69afc-f979-4fec-bca8-f8d2088aea88,2024-07-15 00:00:00.000
19441,239 Stephanie Way,,Oak Bay,7,V8P,<memory at 0x0000022A99844340>,72e442ec-90e1-4105-a50d-32f9d047fec5,2024-11-06 00:00:00.000
19442,5778 Hames Dr.,,Gold Coast,64,4217,<memory at 0x0000022A99844400>,504e0678-4b69-4d4c-b3ae-8033ec70751f,2024-02-14 00:00:00.000
19443,26 Amador Ct.,,Newport Beach,9,92625,<memory at 0x0000022A998444C0>,aa6013a6-c83c-4d51-9798-b482f16bab41,2024-11-16 00:00:00.000
19444,8102 Birch Bark Road,,Bendigo,77,3550,<memory at 0x0000022A99844580>,5a200c60-48ea-4a9a-b852-60a59aa64fd9,2024-04-05 00:00:00.000
19445,1069 Ahwanee Lane,,North Ryde,50,2113,<memory at 0x0000022A99844640>,685202a4-d9da-4b4b-9423-0343f431559b,2022-12-27 00:00:00.000
19446,6474 Helen Ave.,,El Cajon,9,92020,<memory at 0x0000022A99844700>,b5224684-2ca9-4b4c-8d97-d0af23534044,2025-01-01 00:00:00.000
19447,8320 Rotherham Dr,,Oxford,14,OX1,<memory at 0x0000022A998447C0>,98409d49-7504-4e85-9c20-8df5a3d1c9dd,2024-10-11 00:00:00.000
19448,9424 Oakgrove,,Shawnee,7,V8Z 4N5,<memory at 0x0000022A99844880>,990f4318-a919-44cb-ab9f-d9096e2b55eb,2022-10-22 00:00:00.000
19449,2472 Alexander Place,,North Sydney,50,2055,<memory at 0x0000022A99844940>,a45868f1-bd6f-47eb-8d84-06f9eb36a9c3,2022-09-06 00:00:00.000
19450,2609 Amarillo,,Bellingham,79,98225,<memory at 0x0000022A99844A00>,522b7b43-acc1-4455-9c6e-5a76d41ec5f9,2025-04-14 00:00:00.000
19451,666 Street,,Fremont,9,94536,<memory at 0x0000022A99844AC0>,4799eb95-b9f9-4d3f-9e9d-6aa7987a685a,2025-05-02 00:00:00.000
19452,9497 Candelero Place,,London,14,SW8 4BG,<memory at 0x0000022A99844B80>,82c0ed16-8b91-4655-bd7b-b8a879621d50,2024-12-20 00:00:00.000
19453,8671 Westwood Lane,,London,14,C2H 7AU,<memory at 0x0000022A99844C40>,52bc94a5-08ce-4e59-b13f-86dab744641c,2024-12-31 00:00:00.000
19454,Postfach 55 00 00,Einkaufsabteilung,Eilenburg,85,04838,<memory at 0x0000022A99844D00>,df8dbe21-8eb0-4f9e-97ab-8ac3f3865ab8,2024-09-06 00:00:00.000
19455,3871 Twinview Place,,Torrance,9,90505,<memory at 0x0000022A99844DC0>,368c9ff6-5f06-4674-8151-ce80f025e767,2023-09-29 00:00:00.000
19456,244 Willow Pass Road,,London,14,SW19 3RU,<memory at 0x0000022A99844E80>,ac7b8d7b-c805-4248-a0df-05fb29916788,2024-07-21 00:00:00.000
19457,5366 Pierce Court,,Torrance,9,90505,<memory at 0x0000022A99844F40>,49285dde-516f-4c09-b2b6-a0147e5431f2,2025-04-28 00:00:00.000
19458,8824 D Apling Court,,Burlingame,9,94010,<memory at 0x0000022A99845000>,e95bd658-a3f8-4750-ac21-39994448b611,2024-07-30 00:00:00.000
19459,3230 Virginia Hills,,Victoria,7,V8V,<memory at 0x0000022A998450C0>,a446eb83-142b-492a-a4b2-3ffcdf030c52,2024-07-10 00:00:00.000
19460,6531 William Reed Dr.,,Matraville,50,2036,<memory at 0x0000022A99845180>,01bfcce0-49a4-44b8-9f1f-2b7c853f6e46,2025-01-09 00:00:00.000
19461,9597 Sweeney Road,,Lake Oswego,58,97034,<memory at 0x0000022A99845240>,7fbd4820-2870-4d27-b44b-a4b847eca90f,2024-10-04 00:00:00.000
19462,4257 Crown Court,,Woodburn,58,97071,<memory at 0x0000022A99845300>,8ebdfe2c-67d2-4dc6-9dca-effd0ea19f56,2025-05-02 00:00:00.000
19463,880 South St.,,Billericay,14,CM11,<memory at 0x0000022A998453C0>,6b84d9d6-3296-4b81-83ef-bcb9cc82719d,2023-09-18 00:00:00.000
19464,5793 St. Helena Drive,,Ballard,79,98107,<memory at 0x0000022A99845480>,db4b6e93-39ba-496e-8fad-80f7d1b9a263,2024-07-28 00:00:00.000
19465,750 Cataline Avenue,,Chula Vista,9,91910,<memory at 0x0000022A99845540>,d528fe30-44f1-42bf-b6ab-d4b80ff8d07c,2025-04-23 00:00:00.000
19466,"215, rue de Terre Neuve",,Saint-Denis,179,93400,<memory at 0x0000022A99845600>,ed81336c-94ba-4ac9-bf92-058dd27206f4,2024-12-20 10:09:29.423
19467,1466 Aspen Drive,,Concord,9,94519,<memory at 0x0000022A998456C0>,bd739230-603f-49d3-97e7-77d5e5bd73fa,2025-02-02 00:00:00.000
19468,493 Loveridge Circle,,Lebanon,58,97355,<memory at 0x0000022A99845780>,c763fa0d-dabc-48a2-8850-662b64a76bd4,2025-05-23 00:00:00.000
19469,280 Plymouth Dr.,,Oak Bay,7,V8P,<memory at 0x0000022A99845840>,e7bf9f66-7977-4ee1-8cde-eae1b6af2d2c,2023-08-20 00:00:00.000
19470,"244, boulevard dÃÂ´Albi",,Paris,161,75010,<memory at 0x0000022A99845900>,ee2ca1a2-4466-4fdf-b8c8-82082f6d424a,2024-12-20 10:09:29.423
19471,7375 Kipling Court,,Wollongong,50,2500,<memory at 0x0000022A998459C0>,49427db3-4d11-4072-a67c-8d28c6ba0b12,2025-02-09 00:00:00.000
19472,8356 Royal Ann Lane,,Sooke,7,V0,<memory at 0x0000022A99845A80>,1eef4543-2002-4391-95f7-f8fa644d13b5,2024-07-31 00:00:00.000
19473,8397 Galveston Ct.,,Coffs Harbour,50,2450,<memory at 0x0000022A99845B40>,22223fa7-0b1f-4cfc-b52b-f89f1ae72087,2025-03-06 00:00:00.000
19474,9941 Roanwood Way,,Findon,66,5023,<memory at 0x0000022A99845C00>,94c3524b-dcfe-45f4-a6d8-3e8aa91f8543,2022-07-28 00:00:00.000
19475,4593 Mendouno Dr.,,Berkeley,9,94704,<memory at 0x0000022A99845CC0>,acd6aee6-9eb8-4258-b9d7-c53a6749f0f3,2024-10-28 00:00:00.000
19476,"802, rue Henri Gagnon",,Verrieres Le Buisson,177,91370,<memory at 0x0000022A99845D80>,9f2daa31-81ea-4507-9430-ebe5d2bd4f9d,2024-12-20 10:09:29.423
19477,KÃÂ¶nigsteiner StraÃÅ¸e 5,,Erlangen,8,91054,<memory at 0x0000022A99845E40>,a68e60c9-1636-49de-9998-8975aaa21828,2023-12-12 00:00:00.000
19478,9384 Ashmount Way,,Tacoma,79,98403,<memory at 0x0000022A99845F00>,10380ed1-5094-4d19-aca7-5f3183e55d36,2024-09-11 00:00:00.000
19479,2335 Elkwood Drive,,Milwaukie,58,97222,<memory at 0x0000022A99845FC0>,0f7187d7-b7f6-4587-b810-5102a21fbd1c,2025-06-14 00:00:00.000
19480,7368 South Royal Links,,Matraville,50,2036,<memory at 0x0000022A99846080>,fc38a66b-78c5-429e-9734-8c08d354d28a,2024-08-26 00:00:00.000
19481,921 Pembrook Court,,Renton,79,98055,<memory at 0x0000022A99846140>,03f862b5-fa72-446f-b528-69c5042c1fb6,2024-10-05 00:00:00.000
19482,6157 San Benito,,Grossmont,9,91941,<memory at 0x0000022A99846200>,d867b6dd-f27a-4d1a-8ce4-fa597b39db50,2024-07-27 00:00:00.000
19483,7652 Mcelroy,,York,14,YO15,<memory at 0x0000022A998462C0>,611134ba-ae63-4914-9773-e3c8d08f7c17,2024-08-23 00:00:00.000
19484,3767 Benet Court,,Los Angeles,9,90012,<memory at 0x0000022A99846380>,dc4e4d47-d23a-4305-bf2c-bb8458cf1f5d,2024-07-10 00:00:00.000
19485,151 Buchanan Ct,,Warrnambool,77,3280,<memory at 0x0000022A99846440>,5ccd9291-8a61-41b2-99d4-5e1b4e653e53,2024-03-23 00:00:00.000
19486,5516 Santa Teresa Dr.,,Newport Beach,9,92625,<memory at 0x0000022A99846500>,58abc674-cc97-4a5d-b987-84dd913cb06d,2023-06-01 00:00:00.000
19487,Helsenbergbogen 6,,Sulzbach Taunus,70,66272,<memory at 0x0000022A998465C0>,eddb9462-715f-4464-b6c3-0fb7db4ffda3,2023-08-06 00:00:00.000
19488,1885 Riverside Drive,,National City,9,91950,<memory at 0x0000022A99846680>,a1123e15-ccbf-4bb5-b0af-48600e7aad45,2022-07-05 00:00:00.000
19489,1028 Indigo Ct.,,Warrnambool,77,3280,<memory at 0x0000022A99846740>,41012e9e-b992-4fb8-9942-44dadf9d268e,2023-02-24 00:00:00.000
19490,6544 Bella Vista,,Burlingame,9,94010,<memory at 0x0000022A99846800>,0aed3657-16b0-49f6-87cf-98171d3b9861,2024-10-22 00:00:00.000
19491,8423 Roundtree Court,,Beverly Hills,9,90210,<memory at 0x0000022A998468C0>,326d2619-1279-4641-b541-a6fc942c321f,2025-05-13 00:00:00.000
19492,3167 Pirate Lane,,Kirkland,79,98033,<memory at 0x0000022A99846980>,6086e48f-bc0d-4f12-a19b-a0c0fba45e33,2023-09-14 00:00:00.000
19493,8079 Prestwick Drive,,Colma,9,94014,<memory at 0x0000022A99846A40>,a800e0aa-4a4c-4001-9d4f-7c5ee8fe600b,2024-07-06 00:00:00.000
19494,7612 Wilbur Drive,,Spring Valley,9,91977,<memory at 0x0000022A99846B00>,295e4968-01e8-45d3-b3c4-d7a277f81a36,2024-11-04 00:00:00.000
19495,"22, rue Jean Mermoz",,Roncq,145,59223,<memory at 0x0000022A99846BC0>,5de7d49f-4eaf-4d17-8fe1-9dcdbbff9680,2024-12-20 10:09:29.423
19496,5435 Greenwood Place,,Bellflower,9,90706,<memory at 0x0000022A99846C80>,e1dbc850-90e6-4c08-8f7e-fd4fb8c7a90c,2025-02-16 00:00:00.000
19497,416 Tupelo Drive,,London,14,SE1 8HL,<memory at 0x0000022A99846D40>,2b27bf6a-780f-418e-9733-da480b94c343,2025-01-05 00:00:00.000
19498,RotthÃÂ¤user Weg 606,,Neunkirchen,70,66578,<memory at 0x0000022A99846E00>,6a78d4cf-9d85-469f-8ffd-7701366a9f19,2025-02-02 00:00:00.000
19499,5222 Michael Lance,,Melbourne,77,3000,<memory at 0x0000022A99846EC0>,40b2d805-20a5-4c5f-97cf-af236a0c367e,2024-12-12 00:00:00.000
19500,2921 Glen Wood Drive,,Rockhampton,64,4700,<memory at 0x0000022A99846F80>,ae9e0330-2abc-4069-a6e6-b66aebaf641f,2023-12-29 00:00:00.000
19501,3973 Via Cordona Ln.,,Sydney,50,1002,<memory at 0x0000022A99847040>,2204e21b-8f6c-4cc2-9eee-786c16801912,2025-03-07 00:00:00.000
19502,Wasserstr 65,,MÃÂ¼nchen,20,80074,<memory at 0x0000022A99847100>,6df3a97b-7766-486a-a1a0-784842f6bec5,2024-02-26 00:00:00.000
19503,8108 Abbey Court,,Cliffside,7,V8Y 1L1,<memory at 0x0000022A998471C0>,2f7d8654-37a3-42bf-b5e2-c8f44abd26ab,2025-06-02 00:00:00.000
19504,644 North Ranchford,,Runcorn,14,TY31,<memory at 0x0000022A99847280>,4fa8b54a-c8c5-4870-bdfe-971eeb3850d5,2022-12-12 00:00:00.000
19505,3340 Clifford Court,,Portland,58,97205,<memory at 0x0000022A99847340>,e49cb49f-ee86-4302-8c6d-6224c83d5893,2025-05-28 00:00:00.000
19506,1006 Deercreek Ln,,Bellflower,9,90706,<memory at 0x0000022A99847400>,0cd01bd6-61aa-4064-b779-6b27abe554e2,2024-12-01 00:00:00.000
19507,1671 Via Del Verdes,,Newton,7,V2L3W8,<memory at 0x0000022A998474C0>,bc6bfd60-3927-4127-8d99-46f5bce646f8,2024-09-27 00:00:00.000
19508,1133 Fillet Ave,,Beverly Hills,9,90210,<memory at 0x0000022A99847580>,351352e9-31c8-4391-a844-374b748dda0d,2025-02-23 00:00:00.000
19509,"21, rue Saint Denis",,Chatou,164,78400,<memory at 0x0000022A99847640>,0e149dbc-5469-46c1-828e-5c366ee80654,2024-12-20 10:09:29.423
19510,6693 Ryan Rd,,Chula Vista,9,91910,<memory at 0x0000022A99847700>,f00d37fd-73d9-4b48-aa0a-9bbd2e0d5605,2024-07-06 00:00:00.000
19511,5863 Masonic Dr.,,Beverly Hills,9,90210,<memory at 0x0000022A998477C0>,b377114d-5612-4351-970e-637cdc3bdecd,2025-06-25 00:00:00.000
19512,9067 Indigo Ct.,,Corvallis,58,97330,<memory at 0x0000022A99847880>,7ef06e70-6130-4a00-816b-a8b55c520e98,2025-05-07 00:00:00.000
19513,563 Coggind Drive,,Corvallis,58,97330,<memory at 0x0000022A99847940>,99e74a88-8b41-4676-9d77-09dba3de0b05,2024-11-15 00:00:00.000
19514,9825 Brodia Court,,Cranbourne,77,3977,<memory at 0x0000022A99847A00>,b2feed38-9521-4680-bb35-3854a8112e93,2024-07-17 00:00:00.000
19515,4021 Rosemarie Place,,Torrance,9,90505,<memory at 0x0000022A99847AC0>,8522de29-5cd0-447f-b7e2-779cd2d75112,2025-01-09 00:00:00.000
19516,1645 Alicante Court,,Berkshire,14,RG11 5TP,<memory at 0x0000022A99847B80>,338e806f-a05f-4e0d-ab2e-9557de4f51ef,2024-11-18 00:00:00.000
19517,8426 Kendall Rd.,,Redmond,79,98052,<memory at 0x0000022A99847C40>,ceeb695e-447b-469a-b6a2-be922fa819fa,2024-07-14 00:00:00.000
19518,4795 Hawthorne Dr.,,Port Orchard,79,98366,<memory at 0x0000022A99847D00>,8418a369-6b76-4310-93e1-1b94288b5eea,2023-11-17 00:00:00.000
19519,Altendorfer StraÃÅ¸e 390,,Hamburg,19,22001,<memory at 0x0000022A99847DC0>,30eb2bda-53cb-48c1-98a5-ed792a305d77,2024-07-25 00:00:00.000
